id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
EDU-0101-ZA-general,教育与学术,EDU,K12教育,小学教师,Elementary School Teacher,2341,25-2021.00,非洲,南非,ZA,country,general,本科/教育学,22-28,global,5.0,5.7,4.0,8.6,6.6,9.5,4.8,4.9,4.2,4.9,8.2,8.8,5.2,6.9,4.5,5.2,4.9,1.8,8.3,5.0,3.1,5.4,7.0,7.1,3.5,7.3,6.8,8.6,4.2,6.0,1.5,4.6,4.2,2.7,1,0,→,2035+,5.93,南非小学教师：薪资水平偏低，AI替代抗性强，就业稳定,"South Africa Elementary School Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0101-NG-general,教育与学术,EDU,K12教育,小学教师,Elementary School Teacher,2341,25-2021.00,非洲,尼日利亚,NG,country,general,本科/教育学,22-28,global,5.1,5.5,4.0,8.3,6.9,10.0,4.6,4.6,3.3,4.3,7.1,9.0,5.4,6.4,4.1,5.0,4.9,1.9,8.0,4.6,2.8,5.3,6.3,7.5,3.2,6.9,6.9,8.4,3.9,5.6,1.4,4.8,4.1,2.5,2,-1,→,2035+,5.74,尼日利亚小学教师：薪资水平偏低，AI替代抗性强,"Nigeria Elementary School Teacher: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0101-KE-general,教育与学术,EDU,K12教育,小学教师,Elementary School Teacher,2341,25-2021.00,非洲,肯尼亚,KE,country,general,本科/教育学,22-28,global,4.9,5.4,4.1,8.3,6.7,9.6,4.7,4.4,3.5,4.2,7.7,8.9,5.0,6.6,4.6,5.2,5.0,1.6,7.9,4.7,2.9,5.3,6.7,7.4,3.4,7.0,6.9,8.4,3.9,5.5,1.5,4.9,4.5,2.3,1,0,→,2035+,5.83,肯尼亚小学教师：薪资水平偏低，AI替代抗性强,"Kenya Elementary School Teacher: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0101-EG-general,教育与学术,EDU,K12教育,小学教师,Elementary School Teacher,2341,25-2021.00,非洲,埃及,EG,country,general,本科/教育学,22-28,global,5.1,5.3,4.2,9.0,6.9,9.9,4.5,4.4,3.4,4.6,8.3,9.0,5.5,6.2,4.2,5.3,5.0,1.9,7.8,5.1,2.4,5.2,6.6,7.5,3.0,6.7,7.2,8.5,3.8,5.4,1.6,4.7,4.2,2.4,2,0,→,2035+,5.83,埃及小学教师：薪资水平偏低，AI替代抗性强，就业稳定,"Egypt Elementary School Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-CN-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,5.7,6.1,4.3,8.6,7.4,10.0,5.4,6.7,5.3,5.4,8.9,8.5,4.8,4.3,4.1,5.8,5.3,1.2,7.4,6.4,4.0,5.3,5.8,7.2,3.5,6.3,7.4,8.2,3.7,6.1,1.3,5.5,4.6,2.6,2,1,→,2032-2038,6.11,中国中学教师：就业稳定,China Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-JP-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东亚,日本,JP,country,general,本科/硕士,22-28,global,5.9,5.9,4.0,8.5,6.2,7.8,5.8,6.8,5.9,6.4,8.7,8.6,5.1,4.6,4.2,6.0,5.5,1.0,7.8,5.8,3.5,5.5,6.1,7.2,3.4,6.2,7.2,8.3,3.8,6.0,1.6,5.6,4.9,2.5,0,0,→,2035+,6.15,日本中学教师：AI替代抗性强，就业稳定,"Japan Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-KR-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东亚,韩国,KR,country,general,本科/硕士,22-28,global,5.7,6.3,3.9,8.5,6.1,8.0,5.9,6.9,6.0,6.3,8.3,8.7,5.4,4.3,3.9,5.9,5.4,1.2,7.7,6.7,3.9,5.7,5.6,7.4,4.0,6.2,6.8,8.8,3.2,6.4,1.2,5.6,4.8,2.2,0,0,→,2035+,6.16,韩国中学教师：AI替代抗性强，就业稳定,"South Korea Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-TW-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东亚,中国台湾地区,TW,region,general,本科/硕士,22-28,global,5.7,6.0,4.0,8.8,6.1,7.9,6.1,6.5,5.3,6.2,8.6,8.6,5.1,5.0,4.1,5.5,5.0,1.2,7.8,5.8,3.8,5.4,6.2,7.1,3.4,6.9,7.1,8.5,3.2,6.0,1.7,5.4,5.3,2.5,0,0,→,2035+,6.12,中国台湾地区中学教师：AI替代抗性强，就业稳定,"Taiwan (China) Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-HK-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东亚,中国香港地区,HK,region,general,本科/硕士,22-28,global,5.6,6.2,3.8,8.8,5.6,7.9,6.0,6.6,6.2,6.0,7.8,8.5,5.4,4.6,3.9,5.8,5.0,1.0,7.5,6.2,3.7,5.3,5.8,6.9,3.8,6.7,7.2,8.6,3.8,6.2,1.5,5.7,5.9,2.5,0,0,→,2035+,6.1,中国香港地区中学教师：AI替代抗性强,Hong Kong (China) Secondary School Teacher: strong AI resistance,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-SG-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东南亚,新加坡,SG,country,general,本科/硕士,22-28,global,5.9,6.1,3.8,9.1,6.2,7.7,6.3,6.8,6.7,6.5,8.5,8.7,5.1,5.3,4.2,5.6,5.6,1.3,7.8,6.9,3.9,5.5,6.5,7.4,4.2,7.3,6.9,8.5,3.3,6.5,1.4,5.6,6.3,2.4,0,1,→,2035+,6.34,新加坡中学教师：AI替代抗性强，就业稳定,"Singapore Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-TH-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东南亚,泰国,TH,country,general,本科/硕士,22-28,global,5.6,6.1,3.9,8.7,6.5,8.6,5.4,6.0,4.4,5.2,7.8,8.4,5.4,5.8,4.4,5.5,4.8,1.4,7.4,5.6,3.1,5.3,6.3,6.9,3.2,7.0,7.2,8.2,3.4,5.9,1.7,5.4,4.4,2.7,1,0,→,2032-2038,5.89,泰国中学教师：薪资水平偏低,Thailand Secondary School Teacher: relatively low pay,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-VN-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东南亚,越南,VN,country,general,本科/硕士,22-28,global,5.7,5.8,4.0,9.1,6.8,8.7,5.6,6.2,4.1,5.5,8.7,8.5,5.3,4.9,4.1,5.3,4.8,1.4,7.5,5.9,3.3,5.8,6.4,7.2,3.6,6.6,7.2,8.3,3.6,5.8,1.4,5.4,4.6,2.5,1,0,→,2035+,6.0,越南中学教师：薪资水平偏低，AI替代抗性强，就业稳定,"Vietnam Secondary School Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-ID-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东南亚,印度尼西亚,ID,country,general,本科/硕士,22-28,global,5.3,5.9,4.3,8.7,7.2,9.8,5.0,5.2,3.8,4.7,8.6,8.5,5.3,5.3,4.3,5.3,4.9,1.9,7.6,5.6,3.3,5.4,6.4,6.9,3.3,6.3,7.4,8.5,3.3,5.6,1.1,5.5,4.6,2.4,2,0,→,2035+,5.91,印度尼西亚中学教师：薪资水平偏低，AI替代抗性强，就业稳定,"Indonesia Secondary School Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-MY-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东南亚,马来西亚,MY,country,general,本科/硕士,22-28,global,5.4,5.8,4.0,8.9,6.8,8.5,5.2,5.9,5.0,5.3,8.4,8.5,5.6,5.7,4.6,5.4,5.1,1.6,7.6,5.5,3.2,5.2,6.0,7.0,3.5,6.7,6.8,8.4,3.5,5.7,1.3,5.5,5.5,2.6,1,0,→,2035+,6.02,马来西亚中学教师：AI替代抗性强，就业稳定,"Malaysia Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-PH-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东南亚,菲律宾,PH,country,general,本科/硕士,22-28,global,5.5,5.8,4.0,8.1,6.7,9.0,5.0,5.1,3.9,5.1,7.7,8.3,5.1,5.1,4.4,5.3,4.6,1.8,7.4,5.8,3.2,5.6,6.1,6.6,3.5,7.1,7.1,8.2,3.4,6.0,1.4,5.4,5.4,2.8,1,0,→,2032-2038,5.79,菲律宾中学教师：薪资水平偏低,Philippines Secondary School Teacher: relatively low pay,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-IN-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南亚,印度,IN,country,general,本科/硕士,22-28,global,5.7,5.9,4.3,8.5,7.5,9.8,4.9,5.9,4.0,4.8,8.6,8.5,5.5,5.1,4.3,5.4,4.8,1.5,7.9,5.7,3.9,5.6,5.6,7.1,3.9,5.8,7.0,8.5,3.6,5.9,1.2,5.4,5.3,2.9,2,0,→,2035+,5.98,印度中学教师：薪资水平偏低，AI替代抗性强，就业稳定,"India Secondary School Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-PK-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南亚,巴基斯坦,PK,country,general,本科/硕士,22-28,global,5.4,5.6,3.9,8.3,6.7,9.5,4.9,5.3,4.0,4.8,7.6,8.4,4.9,5.3,4.5,5.2,5.0,2.0,7.6,5.0,3.4,5.3,6.0,6.9,2.9,5.5,6.7,8.8,3.3,5.3,1.4,5.4,4.7,2.4,2,-1,→,2035+,5.77,巴基斯坦中学教师：薪资水平偏低，AI替代抗性强,"Pakistan Secondary School Teacher: relatively low pay, strong AI resistance",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-BD-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南亚,孟加拉国,BD,country,general,本科/硕士,22-28,global,5.1,6.0,3.6,8.3,6.9,9.6,4.7,5.2,3.8,4.9,7.5,8.5,5.1,5.0,4.4,5.4,4.6,1.8,7.4,5.1,2.9,5.3,5.9,6.7,3.3,5.4,6.7,8.5,3.3,5.9,1.3,5.5,4.4,2.9,2,-1,→,2032-2038,5.68,孟加拉国中学教师：薪资水平偏低,Bangladesh Secondary School Teacher: relatively low pay,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-AE-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,中亚/西亚,阿联酋,AE,country,general,本科/硕士,22-28,global,5.4,5.8,4.1,8.6,6.2,8.0,5.5,5.8,6.6,5.7,8.1,8.5,5.4,5.3,4.5,5.5,5.2,1.7,7.7,5.5,3.8,5.5,6.2,7.2,3.7,6.4,6.8,8.2,3.4,6.2,1.4,5.6,5.8,2.6,1,0,→,2035+,6.1,阿联酋中学教师：AI替代抗性强，就业稳定,"United Arab Emirates Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-IL-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,中亚/西亚,以色列,IL,country,general,本科/硕士,22-28,global,5.4,6.0,3.9,8.5,6.7,8.4,6.0,6.7,5.8,5.6,8.0,8.6,5.7,5.2,4.7,5.9,5.5,1.4,7.8,5.7,4.0,5.5,6.3,7.2,3.7,7.1,7.2,8.8,3.7,6.1,1.5,5.6,5.8,2.1,1,1,→,2035+,6.23,以色列中学教师：AI替代抗性强，就业稳定,"Israel Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-SA-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,中亚/西亚,沙特阿拉伯,SA,country,general,本科/硕士,22-28,global,5.6,5.7,4.3,8.6,6.8,8.7,5.2,5.9,5.7,5.7,9.0,8.3,5.5,5.7,4.4,5.4,5.1,1.6,7.4,5.2,3.6,5.3,6.2,7.0,3.5,5.5,7.3,8.3,3.8,6.1,1.4,5.3,4.4,2.7,1,0,→,2032-2038,6.02,沙特阿拉伯中学教师：就业稳定,Saudi Arabia Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-TR-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,中亚/西亚,土耳其,TR,country,general,本科/硕士,22-28,global,5.7,5.8,4.1,8.6,7.1,9.0,5.4,5.7,4.2,5.1,8.2,8.5,5.5,5.1,4.3,5.5,4.8,1.5,7.5,5.5,3.7,5.3,6.3,7.0,3.6,6.1,7.2,8.6,3.7,6.2,1.6,5.8,4.7,2.4,1,0,→,2035+,5.93,土耳其中学教师：薪资水平偏低，AI替代抗性强，就业稳定,"Turkey Secondary School Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-GB-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,西欧,英国,GB,country,general,本科/硕士,22-28,global,5.5,6.1,4.0,8.7,7.0,8.8,5.6,7.0,5.9,5.9,8.1,8.6,5.7,5.8,4.9,5.7,5.3,1.1,7.7,6.3,4.4,5.6,6.8,7.4,4.1,7.5,7.1,8.3,3.5,6.2,1.6,5.7,6.4,2.3,1,1,→,2035+,6.36,英国中学教师：AI替代抗性强，就业稳定,"United Kingdom Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-FR-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,西欧,法国,FR,country,general,本科/硕士,22-28,global,5.4,6.2,4.2,8.8,7.1,8.6,5.9,7.1,5.3,5.7,9.0,8.5,5.9,6.6,4.9,5.7,5.4,1.3,7.2,5.7,3.5,5.8,7.3,7.1,3.7,7.2,7.4,8.3,3.6,6.5,1.6,5.6,5.3,2.7,1,0,→,2032-2038,6.28,法国中学教师：就业稳定,France Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-DE-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,西欧,德国,DE,country,general,本科/硕士,22-28,global,5.6,6.2,4.1,8.6,6.6,8.8,6.0,6.8,6.6,6.2,8.9,8.7,5.7,7.0,5.4,5.7,5.2,1.0,7.3,6.7,3.8,5.9,7.0,7.3,4.0,7.4,7.5,8.5,3.5,6.2,0.9,5.9,5.7,2.4,1,0,→,2032-2038,6.47,德国中学教师：就业稳定,Germany Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-NL-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,西欧,荷兰,NL,country,general,本科/硕士,22-28,global,5.9,6.0,3.9,8.9,6.4,8.4,5.8,6.9,6.1,5.9,8.5,8.5,6.2,6.8,5.2,5.7,5.4,1.3,7.5,6.6,3.8,5.8,7.4,7.4,4.0,7.6,7.3,8.5,3.4,6.3,1.6,5.8,6.2,2.4,1,1,→,2035+,6.4,荷兰中学教师：AI替代抗性强，就业稳定,"Netherlands Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-CH-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,西欧,瑞士,CH,country,general,本科/硕士,22-28,global,5.8,6.4,4.0,8.7,6.4,7.8,6.2,7.0,6.9,6.7,8.8,8.5,5.8,6.4,5.2,6.0,5.4,1.4,7.4,7.1,3.8,6.0,7.3,7.1,3.8,7.0,7.5,8.8,3.4,6.3,1.7,5.6,6.1,2.1,1,0,→,2032-2038,6.46,瑞士中学教师：就业稳定,Switzerland Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-SE-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,北欧,瑞典,SE,country,general,本科/硕士,22-28,global,5.8,6.3,4.4,8.8,6.8,8.2,6.0,6.8,6.2,6.1,9.4,8.7,6.3,7.1,5.6,6.0,5.1,1.0,7.9,6.8,4.3,6.1,7.8,7.3,3.7,8.1,7.4,8.7,3.7,6.3,1.0,5.7,6.2,2.8,1,1,→,2035+,6.59,瑞典中学教师：AI替代抗性强，就业稳定,"Sweden Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-DK-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,北欧,丹麦,DK,country,general,本科/硕士,22-28,global,5.7,5.9,4.3,8.8,6.3,8.1,5.8,6.5,6.5,6.2,9.1,8.6,6.2,7.4,5.2,5.5,5.1,1.2,7.7,6.8,4.2,6.0,7.6,7.1,3.8,7.9,7.3,8.4,3.6,6.5,1.2,5.5,5.8,2.3,1,0,→,2035+,6.48,丹麦中学教师：AI替代抗性强，就业稳定,"Denmark Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-FI-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,北欧,芬兰,FI,country,general,本科/硕士,22-28,global,5.5,6.5,4.5,8.8,6.7,8.1,6.3,7.1,6.1,6.4,9.1,8.6,6.0,7.4,5.4,5.7,5.7,1.3,7.5,7.1,4.1,6.0,7.7,7.6,3.9,8.1,7.3,8.2,3.4,6.7,0.9,5.4,5.7,2.2,1,1,→,2035+,6.56,芬兰中学教师：AI替代抗性强，就业稳定,"Finland Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-IT-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南欧,意大利,IT,country,general,本科/硕士,22-28,global,5.7,6.1,3.8,8.7,6.4,8.1,5.9,6.3,4.9,5.6,8.2,8.5,5.8,5.6,4.4,5.5,5.2,1.3,7.4,5.2,3.4,5.8,6.9,7.3,3.5,6.7,7.2,8.3,3.5,6.4,1.4,5.8,5.5,2.4,1,0,→,2032-2038,6.07,意大利中学教师：就业稳定,Italy Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-ES-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南欧,西班牙,ES,country,general,本科/硕士,22-28,global,5.8,5.9,4.1,8.3,6.7,8.3,5.4,6.0,5.5,6.0,8.4,8.5,5.8,6.0,4.8,5.6,5.2,1.4,7.8,5.4,3.3,5.6,7.1,7.2,3.7,6.8,7.0,8.7,3.6,6.3,1.3,5.3,5.2,2.6,1,0,→,2035+,6.14,西班牙中学教师：AI替代抗性强，就业稳定,"Spain Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-PT-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南欧,葡萄牙,PT,country,general,本科/硕士,22-28,global,5.8,6.0,4.1,8.4,6.2,8.0,5.4,6.2,4.8,5.7,8.5,8.5,5.8,6.2,5.0,5.3,5.0,1.5,7.7,5.6,3.3,5.9,6.8,7.2,3.6,7.4,7.1,8.6,3.5,6.0,1.4,5.6,5.9,2.3,1,0,→,2035+,6.13,葡萄牙中学教师：AI替代抗性强，就业稳定,"Portugal Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-PL-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东欧,波兰,PL,country,general,本科/硕士,22-28,global,5.5,6.1,3.7,8.5,6.3,8.1,5.8,6.7,4.8,5.7,8.3,8.7,5.9,5.9,4.6,5.7,5.2,1.2,7.6,5.5,3.5,5.8,6.7,7.3,3.7,6.9,7.1,8.8,3.4,6.5,1.3,5.5,5.8,2.2,1,0,→,2035+,6.16,波兰中学教师：AI替代抗性强，就业稳定,"Poland Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-CZ-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东欧,捷克,CZ,country,general,本科/硕士,22-28,global,5.3,6.2,3.6,8.6,6.4,8.4,5.5,6.6,5.1,5.7,7.9,8.7,6.0,6.5,5.0,5.4,5.1,1.1,7.3,5.8,3.9,5.4,7.2,7.4,3.8,6.7,7.1,8.3,3.5,6.6,1.3,5.4,5.3,2.4,1,0,→,2032-2038,6.15,捷克中学教师：发展平稳,Czech Republic Secondary School Teacher: steady development,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-RU-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,东欧,俄罗斯,RU,country,general,本科/硕士,22-28,global,5.9,5.8,3.8,8.5,6.6,8.6,5.5,5.7,4.8,5.3,8.4,8.6,5.2,5.9,4.8,5.6,5.1,1.4,7.5,5.4,3.3,5.4,6.5,7.1,3.3,6.6,7.3,8.2,3.3,6.1,1.4,5.4,4.1,2.6,1,0,→,2035+,5.97,俄罗斯中学教师：AI替代抗性强，就业稳定,"Russia Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-US-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,北美,美国,US,country,general,本科/硕士,22-28,global,5.7,6.0,4.1,8.4,7.0,9.1,5.8,6.9,5.9,5.5,8.0,8.7,5.1,5.0,4.4,5.5,5.3,1.2,7.7,5.6,4.4,5.3,6.5,7.4,4.3,7.5,6.7,8.6,3.6,5.9,1.3,5.6,6.1,2.2,1,1,→,2035+,6.25,美国中学教师：AI替代抗性强，就业稳定,"United States Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-CA-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,北美,加拿大,CA,country,general,本科/硕士,22-28,global,5.9,6.1,3.9,8.4,6.8,8.8,5.8,7.0,6.5,6.4,8.7,8.6,5.9,6.5,4.8,5.5,5.1,1.4,7.5,6.5,3.8,5.5,7.1,7.4,4.1,7.3,7.5,8.5,3.5,6.3,1.2,6.0,5.9,2.3,1,1,→,2035+,6.39,加拿大中学教师：AI替代抗性强，就业稳定,"Canada Secondary School Teacher: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-MX-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,北美,墨西哥,MX,country,general,本科/硕士,22-28,global,5.6,5.8,3.9,8.8,7.1,9.2,5.1,5.8,4.8,5.2,7.9,8.3,5.2,5.3,4.6,5.7,5.0,1.6,7.3,5.2,3.0,5.6,6.1,6.8,3.3,6.2,7.1,8.3,3.2,5.9,1.2,5.7,5.1,2.6,1,0,→,2032-2038,5.93,墨西哥中学教师：发展平稳,Mexico Secondary School Teacher: steady development,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-BR-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南美,巴西,BR,country,general,本科/硕士,22-28,global,5.1,5.8,4.0,8.5,7.1,9.2,5.5,6.2,4.3,5.3,7.8,8.3,5.6,5.5,4.5,5.6,4.9,1.7,7.2,4.4,3.4,5.2,6.7,6.9,3.4,6.6,7.2,8.6,3.6,5.6,1.5,5.8,4.4,2.7,2,0,→,2032-2038,5.93,巴西中学教师：薪资水平偏低,Brazil Secondary School Teacher: relatively low pay,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-AR-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南美,阿根廷,AR,country,general,本科/硕士,22-28,global,5.6,6.0,3.8,8.7,6.7,8.8,5.3,6.3,4.2,5.0,8.6,8.6,5.1,5.5,4.3,5.4,4.9,1.5,7.3,4.8,3.2,5.3,6.1,6.6,3.2,6.2,7.3,8.5,3.4,6.0,1.2,5.5,4.8,2.5,1,0,→,2032-2038,5.88,阿根廷中学教师：薪资水平偏低，就业稳定,"Argentina Secondary School Teacher: relatively low pay, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-CL-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南美,智利,CL,country,general,本科/硕士,22-28,global,5.5,6.2,3.8,8.3,6.5,8.5,5.2,6.0,4.7,5.4,8.0,8.5,5.3,5.5,4.9,5.2,5.0,1.5,7.4,5.1,3.6,5.3,6.7,7.2,3.3,6.3,6.9,8.5,3.8,6.1,1.6,5.6,5.2,2.2,1,0,→,2032-2038,5.94,智利中学教师：就业稳定,Chile Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-CO-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,南美,哥伦比亚,CO,country,general,本科/硕士,22-28,global,5.7,6.0,4.0,8.3,6.4,8.6,5.1,6.2,4.1,5.3,8.0,8.5,5.3,5.6,4.7,5.2,4.7,1.6,7.4,4.9,3.4,5.6,6.3,7.0,3.2,6.4,6.8,8.3,3.3,5.9,1.7,5.7,4.6,2.7,1,0,→,2032-2038,5.85,哥伦比亚中学教师：薪资水平偏低，就业稳定,"Colombia Secondary School Teacher: relatively low pay, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准
EDU-0102-AU-general,教育与学术,EDU,K12教育,中学教师,Secondary School Teacher,2330,25-2031.00,大洋洲,澳大利亚,AU,country,general,本科/硕士,22-28,global,5.8,6.0,4.4,8.8,6.9,8.7,6.3,6.9,6.2,6.3,8.2,8.6,5.6,6.2,5.2,6.0,5.4,1.1,7.4,6.2,4.1,5.4,7.2,7.0,4.2,7.3,7.4,8.7,3.7,6.4,1.4,5.7,6.2,2.4,1,1,→,2032-2038,6.42,澳大利亚中学教师：就业稳定,Australia Secondary School Teacher: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准
